policy_id,policy_type,line_of_business,policy_start_date,policy_end_date,agent_id,channel,premium_tier
POL-1E763035,Personal,Auto,2020-06-22,2025-06-21,AGT-5325,Digital,Mid
POL-00E34CCF,Personal,Auto,2018-04-28,2025-04-26,AGT-8443,Broker,Mid
POL-6AA71EFD,Personal,Auto,2021-12-23,2028-12-21,AGT-2736,Agent,Mid
POL-2F3E6FAE,Personal,Homeowners,2020-01-24,2027-01-22,AGT-3498,Direct,Low
POL-49C01553,Personal,Auto,2017-10-04,2022-10-03,AGT-1158,Digital,Low
POL-790B2FC2,Personal,Auto,2019-03-18,2028-03-15,AGT-2071,Direct,Mid
POL-094014C7,Personal,Homeowners,2016-03-22,2023-03-21,AGT-2788,Broker,High
POL-5BE43C7B,Personal,Auto,2019-02-26,2024-02-25,AGT-6622,Agent,High
POL-1C6D9046,Personal,Auto,2018-02-07,2023-02-06,AGT-8698,Broker,Low
POL-76AED7B3,Personal,Auto,2015-02-15,2023-02-13,AGT-6311,Direct,Low
POL-E54BC896,Personal,Auto,2017-10-31,2025-10-29,AGT-5008,Broker,Mid
POL-DDFA6683,Personal,Auto,2021-12-05,2029-12-03,AGT-3431,Agent,Low
POL-E1A36294,Commercial,Commercial,2017-08-02,2026-07-31,AGT-1912,Digital,High
POL-B257B164,Personal,Auto,2016-01-06,2025-01-03,AGT-6261,Direct,Low
POL-4D8FC83A,Personal,Auto,2016-11-11,2026-11-09,AGT-2267,Direct,Mid
POL-295E6F69,Personal,Auto,2018-08-08,2028-08-05,AGT-8112,Direct,Low
POL-448916AD,Personal,Auto,2020-07-09,2030-07-07,AGT-4679,Direct,Low
POL-D746A62B,Personal,Auto,2019-12-12,2028-12-09,AGT-4149,Digital,Low
POL-3A9ABA73,Personal,Auto,2018-05-30,2025-05-28,AGT-1239,Direct,Mid
POL-516DC084,Personal,Auto,2016-05-11,2024-05-09,AGT-3180,Agent,Low
POL-45BA9346,Personal,Auto,2015-10-12,2023-10-10,AGT-1120,Broker,Mid
POL-4B206B75,Personal,Auto,2018-07-12,2024-07-10,AGT-7524,Agent,High
POL-8E1FA773,Personal,Auto,2020-09-18,2029-09-16,AGT-5408,Agent,Low
POL-7D911B65,Personal,Auto,2019-09-11,2027-09-09,AGT-8072,Broker,Low
POL-A3C6A8DF,Personal,Auto,2017-11-03,2025-11-01,AGT-6086,Agent,Low
POL-CED5AD5C,Personal,Auto,2018-04-26,2028-04-23,AGT-9587,Broker,High
POL-F75C6834,Personal,Auto,2018-01-27,2027-01-25,AGT-8053,Broker,Mid
POL-99818968,Personal,Auto,2018-06-24,2028-06-21,AGT-2328,Agent,Mid
POL-F0A093FF,Personal,Auto,2018-08-25,2028-08-22,AGT-2049,Agent,High
POL-4B96DE89,Personal,Auto,2019-10-26,2028-10-23,AGT-9002,Digital,High
POL-6EA7FD3F,Personal,Auto,2018-04-08,2024-04-06,AGT-3421,Agent,High
POL-02BE5052,Personal,Auto,2021-09-30,2027-09-29,AGT-7885,Broker,Low
POL-4FB920ED,Personal,Homeowners,2017-10-31,2023-10-30,AGT-6656,Agent,High
POL-72FC7158,Personal,Auto,2015-10-23,2024-10-20,AGT-7316,Agent,High
POL-B233D3ED,Personal,Auto,2016-10-21,2026-10-19,AGT-3400,Broker,Mid
POL-CDEFF3E5,Personal,Auto,2018-12-27,2028-12-24,AGT-3817,Direct,Mid
POL-7ACBF9DB,Personal,Auto,2018-08-30,2027-08-28,AGT-5993,Agent,High
POL-DD1AEF7F,Personal,Auto,2018-05-16,2027-05-14,AGT-1199,Direct,Mid
POL-71E9380A,Commercial,Commercial,2019-06-09,2029-06-06,AGT-3804,Broker,High
POL-34D2DCC7,Personal,Auto,2017-09-30,2026-09-28,AGT-5567,Broker,Mid
POL-740A3406,Personal,Auto,2019-03-28,2024-03-26,AGT-2839,Agent,Low
POL-0E5B1939,Personal,Auto,2019-08-09,2027-08-07,AGT-3571,Direct,Low
POL-D3066965,Personal,Auto,2017-07-29,2024-07-27,AGT-9850,Digital,Mid
POL-FD77008E,Personal,Auto,2017-09-01,2025-08-30,AGT-3608,Agent,High
POL-064E9253,Personal,Auto,2016-06-02,2024-05-31,AGT-9120,Agent,High
POL-08854F40,Personal,Auto,2017-09-28,2023-09-27,AGT-9343,Direct,Low
POL-AE104133,Commercial,Commercial,2019-01-27,2025-01-25,AGT-7064,Agent,High
POL-A427545A,Personal,Auto,2020-09-30,2025-09-29,AGT-2376,Agent,Low
POL-611BDDFB,Personal,Auto,2018-10-24,2024-10-22,AGT-2850,Broker,Mid
POL-BB30ADD1,Commercial,Liability,2017-11-20,2026-11-18,AGT-9407,Broker,High
POL-B557F5DA,Personal,Auto,2019-12-03,2027-12-01,AGT-1013,Direct,High
POL-25B7110E,Personal,Auto,2019-05-08,2029-05-05,AGT-5533,Agent,Mid
POL-D3B8F390,Personal,Auto,2017-01-17,2027-01-15,AGT-6365,Agent,Mid
POL-8B69F7B1,Personal,Auto,2020-08-26,2030-08-24,AGT-8543,Direct,Low
POL-1C6FC0AF,Personal,Auto,2015-02-02,2021-01-31,AGT-9054,Broker,Mid
POL-C984E076,Personal,Auto,2015-04-13,2022-04-11,AGT-3552,Agent,Low
POL-B6FFECBA,Personal,Auto,2016-09-13,2021-09-12,AGT-5522,Digital,Low
POL-59819A87,Personal,Auto,2016-08-05,2021-08-04,AGT-6704,Agent,High
POL-AF89B5AE,Personal,Auto,2020-08-09,2026-08-08,AGT-9685,Agent,Low
POL-5ED6B36B,Personal,Auto,2017-10-02,2023-10-01,AGT-6008,Digital,Mid
POL-FC345E58,Personal,Auto,2017-03-02,2022-03-01,AGT-2096,Agent,Mid
POL-BE887A02,Commercial,Liability,2017-10-16,2027-10-14,AGT-9316,Direct,High
POL-C1448F32,Personal,Auto,2017-08-03,2025-08-01,AGT-5611,Agent,Low
POL-D4CFBDA0,Personal,Auto,2017-06-03,2025-06-01,AGT-2613,Digital,Low
POL-6DF57B5D,Personal,Auto,2016-06-18,2024-06-16,AGT-2712,Agent,Low
POL-A500A69F,Personal,Auto,2019-07-05,2029-07-02,AGT-2840,Agent,Mid
POL-0260DE80,Personal,Auto,2016-07-19,2021-07-18,AGT-7490,Agent,Mid
POL-C7D2CC61,Personal,Auto,2019-05-02,2026-04-30,AGT-9539,Agent,Mid
POL-FC7223D2,Personal,Auto,2016-03-22,2022-03-21,AGT-4971,Direct,High
POL-DD5A02C3,Commercial,Commercial,2019-03-03,2027-03-01,AGT-1881,Agent,High
POL-A77495AF,Personal,Auto,2020-05-04,2028-05-02,AGT-8995,Digital,Mid
POL-12A75022,Personal,Auto,2016-04-05,2025-04-03,AGT-6711,Broker,Mid
POL-B74CC2E4,Personal,Homeowners,2015-07-08,2023-07-06,AGT-6136,Direct,High
POL-8D3A6185,Commercial,Liability,2021-11-29,2027-11-28,AGT-1545,Agent,High
POL-BBFF83F1,Personal,Auto,2018-02-09,2026-02-07,AGT-9734,Direct,Low
POL-BC02CE2C,Personal,Auto,2019-04-23,2029-04-20,AGT-1692,Agent,Low
POL-561604BF,Personal,Auto,2015-01-18,2023-01-16,AGT-6493,Broker,Mid
POL-72A3740A,Personal,Auto,2017-12-22,2025-12-20,AGT-6373,Agent,Mid
POL-E2014C3F,Personal,Auto,2018-09-13,2024-09-11,AGT-5624,Broker,High
POL-5E7C75E7,Commercial,Liability,2020-03-29,2025-03-28,AGT-5961,Agent,High
POL-1B17C227,Commercial,Liability,2017-06-01,2023-05-31,AGT-4580,Broker,High
POL-3CDEA558,Personal,Auto,2019-09-21,2024-09-19,AGT-6156,Digital,Low
POL-5707A54F,Personal,Auto,2019-12-16,2026-12-14,AGT-4274,Broker,High
POL-4C85BF43,Personal,Homeowners,2016-07-28,2026-07-26,AGT-5262,Digital,High
POL-772A0250,Commercial,Liability,2017-04-09,2024-04-07,AGT-7102,Broker,High
POL-B1D0E375,Personal,Auto,2016-09-11,2024-09-09,AGT-7680,Agent,Mid
POL-E755B23D,Personal,Auto,2018-09-08,2028-09-05,AGT-2379,Agent,Low
POL-BB342153,Personal,Homeowners,2019-08-24,2028-08-21,AGT-9928,Agent,High
POL-D739E668,Personal,Auto,2018-01-17,2026-01-15,AGT-1870,Digital,High
POL-CBFD0925,Personal,Auto,2016-09-14,2025-09-12,AGT-3481,Direct,Mid
POL-B528DBC6,Commercial,Liability,2019-01-08,2025-01-06,AGT-4121,Digital,High
POL-F0E11330,Commercial,Liability,2018-11-27,2025-11-25,AGT-3910,Agent,High
POL-20B9F1A1,Commercial,Commercial,2018-11-18,2025-11-16,AGT-4166,Broker,High
POL-E69490BE,Personal,Homeowners,2018-07-25,2027-07-23,AGT-3907,Agent,High
POL-3F9ABA4A,Personal,Auto,2016-08-23,2023-08-22,AGT-4923,Digital,Low
POL-FC60FEC9,Personal,Auto,2019-01-25,2029-01-22,AGT-7868,Direct,High
POL-638D6A42,Personal,Auto,2017-11-16,2023-11-15,AGT-8446,Agent,High
POL-80ACAEFE,Personal,Auto,2017-04-09,2023-04-08,AGT-4131,Digital,Low
POL-04EE9E1A,Personal,Auto,2016-04-05,2025-04-03,AGT-3325,Agent,Mid
POL-96645820,Personal,Auto,2018-09-16,2027-09-14,AGT-7089,Agent,Low
POL-A0CA2FCE,Personal,Auto,2018-12-09,2027-12-07,AGT-1536,Digital,Low
POL-E9705BDE,Personal,Auto,2017-06-30,2023-06-29,AGT-5012,Broker,Mid
POL-D8D49322,Personal,Auto,2020-07-04,2025-07-03,AGT-2979,Direct,Low
POL-9A83F899,Personal,Auto,2020-07-19,2026-07-18,AGT-6469,Agent,Low
POL-E7AE9DAA,Personal,Auto,2016-04-16,2023-04-15,AGT-1704,Agent,Mid
POL-735D0C1A,Personal,Auto,2019-08-06,2026-08-04,AGT-8460,Agent,High
POL-9C8DF123,Personal,Homeowners,2017-12-17,2027-12-15,AGT-3429,Broker,Low
POL-00B73463,Personal,Auto,2021-05-20,2031-05-18,AGT-5626,Direct,Low
POL-5177D6CB,Personal,Auto,2016-10-09,2025-10-07,AGT-6149,Agent,Low
POL-536F762A,Personal,Auto,2017-10-10,2022-10-09,AGT-5276,Agent,Low
POL-481C310B,Personal,Auto,2018-11-07,2023-11-06,AGT-5031,Digital,High
POL-7BF14C77,Personal,Auto,2017-09-22,2024-09-20,AGT-3402,Agent,Mid
POL-05B223EF,Personal,Auto,2019-12-03,2027-12-01,AGT-7951,Agent,Mid
POL-0FA62B71,Personal,Auto,2018-09-18,2027-09-16,AGT-5642,Digital,Mid
POL-D528B844,Personal,Auto,2016-12-22,2022-12-21,AGT-2941,Broker,High
POL-E2D693A6,Personal,Auto,2018-09-19,2023-09-18,AGT-3361,Agent,Mid
POL-29171578,Personal,Auto,2020-11-01,2026-10-31,AGT-4947,Digital,High
POL-02156EF8,Personal,Auto,2019-11-21,2028-11-18,AGT-8591,Agent,Mid
POL-F5015E2E,Personal,Auto,2018-12-25,2028-12-22,AGT-9651,Agent,High
POL-A821EA3D,Personal,Auto,2017-08-06,2027-08-04,AGT-4499,Agent,Mid
POL-12525AC8,Personal,Homeowners,2016-09-16,2024-09-14,AGT-4555,Direct,High
POL-7092FBD1,Personal,Auto,2020-12-18,2025-12-17,AGT-2161,Broker,Low
POL-F80DE7CD,Personal,Auto,2019-05-19,2029-05-16,AGT-5910,Agent,Mid
POL-DAFB55E9,Personal,Auto,2018-02-13,2023-02-12,AGT-3159,Digital,Mid
POL-502C0DCB,Personal,Auto,2020-11-18,2026-11-17,AGT-8375,Agent,Mid
POL-E66BCDEA,Personal,Auto,2016-08-18,2026-08-16,AGT-5810,Direct,Mid
POL-E61D2F46,Personal,Homeowners,2019-06-06,2027-06-04,AGT-2996,Agent,Mid
POL-2F0FC81D,Commercial,Commercial,2016-09-18,2022-09-17,AGT-9245,Direct,High
POL-DD4D967D,Personal,Auto,2016-01-12,2024-01-10,AGT-8338,Digital,Mid
POL-1BE0CF46,Personal,Auto,2018-06-24,2023-06-23,AGT-3704,Broker,Low
POL-04CB25C3,Commercial,Commercial,2017-04-07,2023-04-06,AGT-2081,Broker,High
POL-EF699A32,Personal,Auto,2021-04-16,2031-04-14,AGT-3379,Broker,Mid
POL-FB5CA570,Personal,Auto,2017-12-20,2023-12-19,AGT-4389,Agent,Low
POL-EB2DA0E4,Personal,Auto,2020-07-19,2030-07-17,AGT-4658,Direct,Low
POL-D73E019C,Personal,Auto,2019-02-21,2027-02-19,AGT-8399,Agent,Mid
POL-BE0D33F6,Personal,Auto,2019-05-14,2027-05-12,AGT-9708,Broker,High
POL-F8738AF5,Personal,Auto,2021-03-30,2030-03-28,AGT-7724,Agent,Low
POL-AC217FA8,Commercial,Liability,2017-11-28,2025-11-26,AGT-8606,Direct,High
POL-A7F0940F,Personal,Auto,2017-04-17,2022-04-16,AGT-2126,Broker,Mid
POL-528F3A18,Personal,Auto,2016-05-10,2026-05-08,AGT-2346,Agent,Low
POL-E40AEC59,Personal,Auto,2017-05-02,2024-04-30,AGT-9172,Agent,High
POL-B583ECE7,Personal,Auto,2020-03-05,2028-03-03,AGT-6523,Direct,Mid
POL-C657A84B,Personal,Auto,2018-10-12,2026-10-10,AGT-3121,Agent,High
POL-C2485D44,Personal,Auto,2017-07-30,2025-07-28,AGT-8125,Agent,Low
POL-2D8BBEEB,Personal,Auto,2016-06-08,2023-06-07,AGT-2574,Digital,Low
POL-B5C4762F,Personal,Auto,2018-05-25,2028-05-22,AGT-7911,Broker,Mid
POL-3F1C5577,Personal,Auto,2019-09-01,2025-08-30,AGT-8947,Direct,Low
POL-E13406BA,Personal,Auto,2017-02-05,2025-02-03,AGT-5399,Broker,Low
POL-30003ABF,Personal,Auto,2019-12-07,2027-12-05,AGT-6906,Broker,Low
POL-FD87C7DF,Personal,Auto,2018-07-26,2026-07-24,AGT-7585,Broker,Mid
POL-F8F7C344,Personal,Auto,2019-03-25,2024-03-23,AGT-8922,Digital,Low
POL-E4BD8CB7,Personal,Homeowners,2017-07-16,2024-07-14,AGT-6251,Broker,Mid
POL-3119D01B,Personal,Auto,2019-11-07,2024-11-05,AGT-3641,Agent,Low
POL-30D85E11,Personal,Auto,2016-03-04,2024-03-02,AGT-2812,Agent,Mid
POL-000BDE6E,Personal,Auto,2017-07-11,2026-07-09,AGT-4199,Agent,Low
POL-B4B83C54,Personal,Auto,2019-08-07,2027-08-05,AGT-1504,Agent,Mid
POL-193D37D3,Personal,Auto,2019-10-23,2028-10-20,AGT-7287,Digital,Mid
POL-DFFD1A3A,Personal,Auto,2016-07-26,2023-07-25,AGT-4325,Broker,Mid
POL-6B23B724,Personal,Auto,2020-09-25,2026-09-24,AGT-7403,Agent,High
POL-F2C60063,Personal,Auto,2015-10-10,2022-10-08,AGT-1557,Digital,High
POL-2CB9B4D1,Personal,Auto,2018-11-22,2024-11-20,AGT-3896,Broker,Low
POL-F2AE2102,Personal,Auto,2021-05-12,2030-05-10,AGT-4554,Agent,Low
POL-39386D3F,Personal,Homeowners,2018-09-14,2027-09-12,AGT-1787,Digital,High
POL-436C3FA4,Commercial,Commercial,2020-03-31,2027-03-30,AGT-8459,Agent,High
POL-9F38B645,Personal,Auto,2018-11-05,2027-11-03,AGT-6377,Agent,Low
POL-16169A10,Commercial,Commercial,2019-12-14,2024-12-12,AGT-8597,Agent,High
POL-71DA17EC,Personal,Auto,2019-04-18,2024-04-16,AGT-8215,Digital,High
POL-43C6950F,Commercial,Commercial,2019-07-24,2025-07-22,AGT-1306,Agent,High
POL-81A01C9C,Commercial,Liability,2016-10-27,2023-10-26,AGT-8787,Agent,High
POL-56CADBDE,Personal,Auto,2019-01-10,2025-01-08,AGT-1625,Broker,Mid
POL-DD72FA47,Personal,Auto,2016-09-14,2024-09-12,AGT-8839,Digital,Mid
POL-BB292092,Commercial,Liability,2021-10-27,2030-10-25,AGT-7028,Direct,High
POL-8E5AA6A8,Commercial,Commercial,2016-11-13,2023-11-12,AGT-8374,Agent,High
POL-35DFCDB4,Commercial,Liability,2016-03-12,2023-03-11,AGT-5499,Digital,High
POL-854442F9,Personal,Auto,2020-10-03,2025-10-02,AGT-2441,Broker,High
POL-45E53936,Personal,Auto,2016-10-13,2022-10-12,AGT-2344,Agent,Mid
POL-2FF9CB2E,Personal,Homeowners,2017-01-02,2025-12-31,AGT-2068,Agent,High
POL-ACD8A37C,Personal,Auto,2019-09-15,2028-09-12,AGT-8248,Agent,Low
POL-654D1B4B,Personal,Auto,2016-08-16,2021-08-15,AGT-5801,Broker,High
POL-4579916C,Personal,Auto,2016-12-19,2021-12-18,AGT-2948,Agent,High
POL-05277F6C,Personal,Auto,2018-01-16,2027-01-14,AGT-2123,Broker,Mid
POL-48A93C4A,Personal,Auto,2016-12-18,2022-12-17,AGT-1703,Direct,Low
POL-B7BB07D2,Personal,Auto,2016-07-27,2024-07-25,AGT-3322,Broker,Low
POL-2E5EC394,Personal,Auto,2015-04-11,2024-04-08,AGT-7744,Direct,Mid
POL-4AE820C2,Personal,Auto,2017-05-22,2026-05-20,AGT-9030,Digital,High
POL-AAABFBD1,Personal,Homeowners,2017-10-07,2025-10-05,AGT-6472,Direct,High
POL-6EC81C4E,Personal,Auto,2015-12-30,2022-12-28,AGT-9960,Direct,Low
POL-147C1D83,Personal,Auto,2018-04-26,2027-04-24,AGT-4549,Direct,Low
POL-F3A7099C,Personal,Auto,2018-12-26,2027-12-24,AGT-3992,Agent,Low
POL-4DD03504,Commercial,Liability,2015-08-18,2025-08-15,AGT-7233,Agent,High
POL-B346FC77,Personal,Auto,2017-03-12,2025-03-10,AGT-2211,Broker,Mid
POL-E012CB86,Personal,Auto,2020-08-06,2030-08-04,AGT-9201,Digital,Mid
POL-ACC240A3,Personal,Auto,2018-10-20,2027-10-18,AGT-8020,Agent,High
POL-17EC7D66,Personal,Auto,2017-01-20,2022-01-19,AGT-1307,Agent,Low
POL-E9B4D92D,Personal,Auto,2018-01-29,2024-01-28,AGT-2684,Agent,Low
POL-38BF25AD,Commercial,Liability,2016-01-02,2024-12-30,AGT-6648,Broker,High
POL-1E8546D8,Personal,Auto,2020-07-27,2025-07-26,AGT-7646,Direct,High
POL-6CAF3C59,Personal,Auto,2020-01-22,2029-01-19,AGT-2963,Agent,High
POL-D260E84C,Personal,Homeowners,2020-12-06,2027-12-05,AGT-7721,Direct,High
POL-89601C2E,Personal,Auto,2016-02-16,2022-02-14,AGT-5266,Agent,Mid
POL-2B485651,Personal,Homeowners,2017-01-27,2025-01-25,AGT-7076,Agent,Mid
POL-47B9D9AD,Personal,Auto,2016-04-04,2026-04-02,AGT-4815,Direct,Mid
POL-27B7CACE,Personal,Auto,2017-10-06,2027-10-04,AGT-5087,Direct,High
POL-2035DFA4,Commercial,Commercial,2017-11-28,2024-11-26,AGT-4509,Broker,High
POL-7C701829,Personal,Auto,2019-04-02,2024-03-31,AGT-2412,Direct,Low
POL-ABB3E7C5,Personal,Auto,2016-07-08,2026-07-06,AGT-2713,Broker,Low
POL-1857C681,Commercial,Liability,2020-10-09,2030-10-07,AGT-2508,Agent,High
POL-F77C5171,Personal,Auto,2016-10-17,2024-10-15,AGT-8223,Digital,Mid
POL-A4D9B2A7,Personal,Auto,2015-02-25,2023-02-23,AGT-4808,Broker,Low
POL-F0F9046C,Personal,Auto,2020-11-01,2028-10-30,AGT-4415,Direct,Low
POL-A4526C8C,Personal,Auto,2019-11-13,2024-11-11,AGT-8700,Digital,Mid
POL-4FE30C4E,Personal,Auto,2017-09-26,2022-09-25,AGT-8983,Agent,Mid
POL-E63B14BC,Personal,Auto,2018-07-12,2023-07-11,AGT-3105,Agent,Low
POL-931EED87,Personal,Auto,2016-05-22,2026-05-20,AGT-4191,Broker,Mid
POL-FFE6355F,Personal,Auto,2016-11-20,2021-11-19,AGT-4705,Broker,Low
POL-44699B94,Personal,Auto,2018-11-12,2026-11-10,AGT-8556,Agent,Low
POL-5AB662D0,Personal,Homeowners,2017-07-09,2024-07-07,AGT-7043,Agent,Mid
POL-B4730E12,Personal,Auto,2018-09-28,2023-09-27,AGT-5899,Direct,Low
POL-18381E73,Personal,Homeowners,2016-05-25,2026-05-23,AGT-3115,Agent,Low
POL-D5C7CCCB,Personal,Auto,2019-09-29,2024-09-27,AGT-4470,Digital,Low
POL-DC0DF8A5,Commercial,Liability,2019-02-02,2029-01-30,AGT-1259,Agent,High
POL-FCC66D83,Personal,Auto,2016-11-25,2025-11-23,AGT-7335,Digital,Mid
POL-8C1FADAE,Personal,Auto,2015-07-08,2024-07-05,AGT-9268,Direct,High
POL-93569B5A,Commercial,Commercial,2018-08-07,2023-08-06,AGT-8079,Broker,High
POL-09695629,Personal,Auto,2019-03-11,2029-03-08,AGT-3783,Digital,Mid
POL-30214109,Personal,Auto,2019-07-12,2027-07-10,AGT-5343,Broker,Low
POL-6028AFA5,Personal,Auto,2019-01-02,2025-12-31,AGT-9617,Direct,High
POL-083FFD67,Personal,Auto,2017-11-21,2026-11-19,AGT-4828,Agent,Low
POL-47946D77,Personal,Auto,2016-09-30,2023-09-29,AGT-8551,Direct,Low
POL-45BA77B5,Personal,Auto,2018-06-15,2024-06-13,AGT-6196,Broker,Mid
POL-37EDCBCB,Personal,Auto,2016-11-01,2022-10-31,AGT-5489,Digital,Low
POL-4E162EC8,Personal,Auto,2019-10-24,2027-10-22,AGT-6265,Agent,Low
POL-8721DC01,Personal,Auto,2016-02-13,2024-02-11,AGT-3012,Direct,Low
POL-B8CC2901,Personal,Auto,2017-01-20,2023-01-19,AGT-4828,Agent,Mid
POL-AEFFD36B,Personal,Auto,2018-04-03,2024-04-01,AGT-3738,Agent,Low
POL-A865A42D,Personal,Auto,2018-01-01,2027-12-30,AGT-7818,Agent,Low
POL-ED9EFE25,Personal,Auto,2018-07-29,2026-07-27,AGT-6510,Agent,High
POL-7F40EFDF,Personal,Auto,2018-07-12,2028-07-09,AGT-4597,Broker,Low
POL-B2B73469,Personal,Auto,2020-07-15,2026-07-14,AGT-8401,Direct,Low
POL-FCC3FACF,Personal,Auto,2020-01-27,2026-01-25,AGT-5076,Broker,Mid
POL-2A4C4C0A,Personal,Auto,2020-12-01,2026-11-30,AGT-9578,Agent,Low
POL-395A2CF8,Personal,Auto,2018-12-23,2026-12-21,AGT-6447,Direct,Mid
POL-0555FE1C,Personal,Auto,2019-08-04,2028-08-01,AGT-8970,Broker,Low
POL-01535439,Personal,Auto,2018-01-03,2026-01-01,AGT-9880,Broker,Low
POL-073F291A,Personal,Homeowners,2018-05-25,2024-05-23,AGT-3942,Agent,High
POL-1FE79290,Personal,Auto,2017-09-20,2027-09-18,AGT-3345,Broker,High
POL-92043B38,Personal,Auto,2018-10-01,2026-09-29,AGT-8519,Agent,Mid
POL-9E5FF6F6,Personal,Auto,2015-03-30,2022-03-28,AGT-3087,Agent,Low
POL-0104FB73,Personal,Auto,2015-10-28,2020-10-26,AGT-7768,Digital,Mid
POL-712BD789,Personal,Auto,2020-12-19,2028-12-17,AGT-2591,Digital,High
POL-F8F16DFB,Personal,Auto,2015-07-05,2023-07-03,AGT-8827,Direct,Mid
POL-EF226E2C,Personal,Auto,2018-05-20,2028-05-17,AGT-7204,Digital,High
POL-115D010C,Personal,Auto,2018-07-12,2024-07-10,AGT-5688,Broker,Mid
POL-8B3655DB,Personal,Homeowners,2016-01-10,2021-01-08,AGT-5041,Direct,High
POL-12CB602D,Commercial,Liability,2020-07-10,2030-07-08,AGT-6734,Agent,High
POL-194DBBBB,Personal,Auto,2016-01-10,2024-01-08,AGT-4497,Direct,High
POL-5524386C,Personal,Auto,2020-01-13,2025-01-11,AGT-4579,Agent,High
POL-8F4962F4,Personal,Auto,2019-07-21,2024-07-19,AGT-2836,Digital,Mid
POL-55C3A9D7,Personal,Auto,2016-07-05,2023-07-04,AGT-2420,Agent,High
POL-9EFB8D91,Personal,Homeowners,2016-12-26,2024-12-24,AGT-9019,Agent,High
POL-6315539D,Personal,Auto,2017-07-05,2023-07-04,AGT-7742,Agent,Mid
POL-6EA77872,Commercial,Commercial,2017-12-24,2024-12-22,AGT-4988,Agent,High
POL-B04AE301,Commercial,Liability,2016-10-21,2025-10-19,AGT-8484,Broker,High
POL-F88D5489,Personal,Auto,2021-05-04,2031-05-02,AGT-6468,Agent,Mid
POL-6B27BE89,Personal,Auto,2016-12-04,2023-12-03,AGT-6391,Agent,Mid
POL-B029065B,Personal,Auto,2020-06-25,2027-06-24,AGT-2012,Agent,Mid
POL-06DE355A,Personal,Auto,2016-08-05,2023-08-04,AGT-5843,Broker,High
POL-2EDFE522,Personal,Auto,2021-02-06,2026-02-05,AGT-1971,Broker,Low
POL-B48A1858,Commercial,Liability,2016-03-18,2021-03-17,AGT-7154,Broker,High
POL-0BFAC7E3,Personal,Auto,2017-07-10,2027-07-08,AGT-1606,Agent,Mid
POL-21121B81,Personal,Auto,2018-04-10,2023-04-09,AGT-5627,Agent,High
POL-93F59104,Personal,Homeowners,2016-08-06,2025-08-04,AGT-4305,Broker,Mid
POL-146241A8,Personal,Auto,2020-01-30,2026-01-28,AGT-2177,Broker,Mid
POL-21FDDF2F,Personal,Auto,2017-04-02,2026-03-31,AGT-5255,Agent,Low
POL-5FF2937A,Commercial,Liability,2018-08-31,2028-08-28,AGT-2805,Digital,High
POL-C9ADCBDE,Personal,Auto,2018-08-12,2027-08-10,AGT-3200,Agent,Mid
POL-B0652CAF,Personal,Auto,2018-12-26,2027-12-24,AGT-9008,Direct,Mid
POL-2DD02562,Personal,Auto,2015-11-25,2021-11-23,AGT-4146,Digital,Mid
POL-487CAB13,Commercial,Liability,2016-10-22,2024-10-20,AGT-4635,Direct,High
POL-0462A980,Personal,Auto,2016-01-01,2023-12-30,AGT-1056,Digital,Mid
POL-37FE6586,Personal,Auto,2017-08-08,2024-08-06,AGT-3704,Broker,High
POL-5B9F7A02,Personal,Auto,2016-03-24,2021-03-23,AGT-4159,Digital,Mid
POL-3D808E2F,Personal,Auto,2021-04-08,2031-04-06,AGT-7471,Agent,Low
POL-A30B2023,Commercial,Liability,2018-03-18,2024-03-16,AGT-2072,Broker,High
POL-133F36F2,Personal,Auto,2018-06-16,2028-06-13,AGT-9367,Broker,Mid
POL-494CC055,Commercial,Liability,2017-02-15,2027-02-13,AGT-2155,Agent,High
POL-833033E1,Personal,Auto,2017-07-14,2022-07-13,AGT-6874,Agent,Mid
POL-6CA9473D,Personal,Auto,2018-03-02,2027-02-28,AGT-1040,Direct,High
POL-E248746B,Personal,Homeowners,2017-07-02,2025-06-30,AGT-8375,Agent,High
POL-8C7A3EBD,Personal,Auto,2017-08-17,2023-08-16,AGT-7266,Digital,Low
POL-727BA148,Personal,Auto,2018-03-07,2027-03-05,AGT-8537,Agent,Mid
POL-3B3A2072,Personal,Homeowners,2018-02-07,2023-02-06,AGT-9380,Broker,High
POL-D3646219,Personal,Auto,2021-10-22,2027-10-21,AGT-8505,Agent,High
POL-B98376D1,Personal,Auto,2016-09-26,2026-09-24,AGT-6593,Agent,Low
POL-79FC8500,Commercial,Liability,2018-04-06,2027-04-04,AGT-8545,Digital,High
POL-3B70039A,Personal,Auto,2016-11-19,2021-11-18,AGT-1865,Direct,Mid
POL-2728D2A7,Personal,Auto,2017-03-22,2022-03-21,AGT-6806,Agent,Mid
POL-FAD9B4A4,Personal,Auto,2019-12-05,2025-12-03,AGT-9905,Agent,Low
POL-C0B35A38,Personal,Auto,2016-02-11,2021-02-09,AGT-4394,Direct,High
POL-C84C63C1,Personal,Auto,2018-08-29,2024-08-27,AGT-9779,Agent,Low
POL-64005E89,Personal,Auto,2017-01-07,2025-01-05,AGT-5559,Broker,Low
POL-666E69B5,Personal,Auto,2015-03-14,2020-03-12,AGT-5213,Direct,Low
POL-8918ABBE,Personal,Auto,2021-05-28,2027-05-27,AGT-3700,Broker,Low
